filename,var,std,cv,waveRate,skew,kurtosis,peakPos,PVR,category
2h (9)_OK.csv,0.034506656162626013,0.18586284430110178,1.607992171604712,-294.23369132362774,2.351116606152682,5.748928025395005,231,162.97122302158274,cluster
2h_OK.csv,0.0350243255692855,0.18735569754849707,0.336746417886935,623.3209127461193,-0.959347506967374,2.0054230749988307,302,-1.0345781466113415,cluster
2min (2)_OK.csv,0.03555376242619062,0.1886617783406702,0.4706517371514671,10264.9741819305,1.7286126102735506,2.433935182530708,302,-2.529468289557976,cluster
2min (3)_OK.csv,0.04729853330390369,0.21760304967944938,2.105554134575085,-44681.157540688204,3.2377222580666754,9.787261318726738,334,2409.666666666667,cluster
2min (4)_OK.csv,0.0706150905942297,0.26590103320121283,1.701509796100526,11249.001477990618,2.301332031188832,4.123634162101372,258,461.23,cluster
2min (5)_OK.csv,0.05655237472941468,0.23795601525875837,1.3068717714618743,-182.34726621807476,1.6623099357508349,1.816820476633052,300,88.75,cluster
2min (6)_OK.csv,0.038467872869159876,0.19625331607448807,0.5500399740038148,765.9337601639804,1.6053215574227524,2.3901742968073583,239,-3.2793058284217422,cluster
2min (7)_OK.csv,0.05440712109610615,0.23338289023165257,1.4828942784617096,-385.86823089518,1.959118745409572,3.0132787486932724,235,92.28426395939086,cluster
2min (8)_OK.csv,0.08238222686050081,0.28718070405256646,1.581311138551568,-628.6596373363509,2.060864508831197,2.875343642512921,241,-62.459383753501406,cluster
2min_OK.csv,0.01220230911675716,0.11052541444390969,1.8414409235727336,37643.481497238085,3.8054793610020448,20.384310266843887,289,286.22999999999996,cluster
2_OK.csv,0.019745146227858466,0.1405946093943371,0.25379106117271294,570.0756296757183,0.4582802898651125,6.932140670097004,295,-0.9558388296972771,cluster
2号结晶前_OK.csv,0.06348564782185073,0.25224031541005193,1.264269019432366,-10667.59512508668,1.10504557078499,-0.17941194107329705,294,-100.00000000000003,cluster
3 (11)_OK.csv,0.11760674633525077,0.3433668056191351,1.0815434046688495,-140.94940588176755,0.8199158624010114,-0.9358316501783142,246,23.810542398777695,cluster
3 (13)_OK.csv,0.11147073619296333,0.33428941507838045,0.8793133264567299,-68.61430584791695,0.6563594390861088,-1.132923527460994,240,-15.906867845993759,cluster
3 (14)_OK.csv,0.10678893796287467,0.3272522715187737,1.1431329002464783,-28.58784913344492,1.098905035676161,-0.1941635231180343,336,162.5618374558304,cluster
3 (15)_OK.csv,0.0729218468533069,0.27042595102388656,1.08743373134426,-39.31146388638739,1.1129642838354867,0.044471065222841055,300,-128.41304347826087,cluster
3 (16)_OK.csv,0.09864079035967477,0.31446365821120564,1.4109498706234471,-49.20356798949009,1.5024044956396492,0.7727098239283494,240,48.430604982206404,cluster
3 (17)_OK.csv,0.11104938309416774,0.3336107904445593,1.2316829888943908,-352.1276394318998,0.9535856418052785,-0.7417803489489021,310,228.81,cluster
3 (18)_OK.csv,0.03020525315571951,0.17401369569263453,0.3671904310820922,-8183.235436680423,0.9529867057416374,1.9038737492978415,276,-1.890889830508475,cluster
3 (19)_OK.csv,0.05287582985829641,0.23007516332790287,1.8713721872379545,-515.2400770865737,2.5323420990997785,5.373963854905686,248,217.97777777777776,cluster
3 (2)_OK.csv,0.06074776483981114,0.24660600281694156,2.2509125594917925,26317.90106929603,2.8396236883175963,6.776827263675399,262,465.93999999999994,cluster
3 (20)_OK.csv,0.06701449438101208,0.2593026726220707,1.0861709481228714,-9.785320199329021,1.293349164188049,0.6988162200786978,300,20.77709251101322,cluster
3 (21)_OK.csv,0.08324046939662907,0.2888346381885498,1.3987989708277142,-246.35950536079633,1.6431188996062065,1.5272468643927706,246,123.84070796460176,cluster
3 (22)_OK.csv,0.021971828238146474,0.14831129889739791,0.29563588964237864,17014.190534339985,1.390491814377328,1.716910994078523,308,-1.2784738041002277,cluster
3 (3)_OK.csv,0.04134214018371918,0.20343935486281406,1.2027726195133226,-532.1715343647513,1.936317601403427,4.342429538832379,310,354.28169014084506,cluster
3 (4)_OK.csv,0.11571507403234549,0.34054694043744727,1.0942983596665368,2231.7953545974233,0.7539684228416914,-1.2074425596896767,428,227.19,cluster
3 (5)_OK.csv,0.11104938309416774,0.3336107904445593,1.2316829888943908,-352.1276394318998,0.9535856418052785,-0.7417803489489021,310,228.81,cluster
3 (6)_OK.csv,0.04904132260200526,0.22169867685419012,1.4898695124282344,446.46810117464,2.605278707633517,6.31649327990217,248,-33.86879432624114,cluster
3 (7)_OK.csv,0.07690763009219305,0.2774762746876167,1.0916869587233127,-344.9869229400685,0.7136935354235986,-0.8156595121743573,290,61.196911196911195,cluster
3 (8)_OK.csv,0.03234098709546319,0.1800335140688552,0.3094584824428042,394.37384632668915,-1.331158802448205,2.838799185899574,302,-0.7224961741200475,cluster
3.20甲苯提_OK.csv,0.04744942788377196,0.21794987834433285,1.061622254581516,-145.71064014910192,0.7033331707324596,-0.755572271712674,290,70.71809523809523,cluster
3.20甲醇提_OK.csv,0.016320282226856355,0.12782181298109913,0.1993456444595242,-5455.847524379435,-2.493991215911601,8.922891389399782,215,-0.6311481400277716,cluster
3.20长_OK.csv,0.0463839631981691,0.21548898100612002,1.8076254433907346,-478.14804703452353,2.6464761837131223,6.105677202484397,244,384.89344262295083,cluster
